lstm->vector->lstm
metrics,5,10,20,40,80
roc,0.7724466891133557,0.7690606988852604,0.8317236694429676,0.8422824738614211,0.8592018767457363
pr,0.9896381098751612,0.9892606232072461,0.9922972174686601,0.9927789622445857,0.9940071209236276


conv1d->vector->lstm
metrics,5,10,20,40,80
roc,0.8224728487886381,0.8297701324017114,0.8242090917529513,0.6807760141093474,0.8373332320700742
pr,0.9915156570493479,0.9919268140421431,0.9914239857361353,0.9767455377913186,0.9926624363495063
